file_name,embedding
7954_2.txt,[ 0.8934846  -0.62605137]
7955_2.txt,[ 3.547818  -3.2566833]
7956_1.txt,[ 3.4268677 -3.0614035]
7957_2.txt,[ 2.6589646 -2.1597054]
7958_3.txt,[ 1.1831056 -1.0839111]
7959_4.txt,[ 1.9714609 -1.800347 ]
795_4.txt,[ 1.216661   -0.76454926]
7960_4.txt,[ 2.3322172 -1.9213108]
7961_4.txt,[0.23476167 0.18731707]
7962_4.txt,[ 1.5277228 -1.1728021]
7963_4.txt,[ 1.3630947 -1.0645717]
7964_4.txt,[ 1.8529351 -1.5131055]
7965_4.txt,[ 1.4992393 -1.0753171]
7966_4.txt,[ 1.6591808 -1.3420502]
7967_4.txt,[ 1.5804683 -1.3368579]
7968_1.txt,[ 2.8060048 -2.4554293]
7969_1.txt,[ 2.5999892 -2.1930122]
796_3.txt,[ 1.6890619 -1.3924471]
7970_1.txt,[ 2.931348  -2.6078975]
7971_1.txt,[ 3.072417 -2.638337]
7972_1.txt,[ 3.3688471 -2.9745877]
7973_1.txt,[ 3.3736932 -2.9313185]
7974_3.txt,[ 2.9803104 -2.7033415]
7975_3.txt,[ 2.4421778 -2.059237 ]
7976_2.txt,[ 0.61913717 -0.50343347]
7977_1.txt,[ 2.5358083 -2.180373 ]
7978_1.txt,[ 2.9931848 -2.6006072]
7979_1.txt,[ 3.1222107 -2.694313 ]
797_1.txt,[ 3.4923418 -3.0926316]
7980_3.txt,[ 2.513093 -2.081949]
7981_4.txt,[ 2.1031063 -1.6925559]
7982_1.txt,[ 2.8841193 -2.579342 ]
7983_3.txt,[ 2.7068138 -2.3468986]
7984_1.txt,[ 2.893209  -2.5855732]
7985_4.txt,[ 1.5520895 -1.2853428]
7986_4.txt,[ 0.9989183 -0.7621976]
7987_2.txt,[ 3.01212   -2.6583335]
7988_1.txt,[ 0.89345455 -0.6709455 ]
7989_1.txt,[ 3.3252318 -2.9129834]
798_1.txt,[ 1.1443154 -0.7258723]
7990_4.txt,[ 1.0017352  -0.61982214]
7991_4.txt,[ 2.5251105 -2.2101748]
7992_4.txt,[ 1.7058991 -1.3688065]
7993_4.txt,[ 2.2410362 -1.8453809]
7994_4.txt,[ 3.2013307 -2.8693411]
7995_3.txt,[ 1.3463827 -1.050879 ]
7996_2.txt,[ 2.0454197 -1.5165348]
7997_3.txt,[ 2.9612594 -2.621943 ]
7998_1.txt,[ 2.1751964 -1.8174428]
7999_1.txt,[ 3.1971414 -2.8432434]
799_2.txt,[ 1.8027546 -1.4706649]
79_4.txt,[ 1.1651204 -0.7302041]
7_3.txt,[ 2.2662933 -1.9030584]
8000_4.txt,[-0.28248605  0.60489154]
8001_3.txt,[ 1.4718179 -1.0955166]
8002_1.txt,[ 3.3749387 -3.040651 ]
8003_3.txt,[ 3.0644436 -2.7418385]
8004_2.txt,[ 2.548435 -2.183706]
8005_4.txt,[ 2.9935343 -2.611347 ]
8006_2.txt,[ 1.0582341  -0.89553154]
8007_1.txt,[ 1.9595628 -1.6387298]
8008_1.txt,[ 0.53436375 -0.41664907]
8009_1.txt,[ 2.3987553 -2.089413 ]
800_2.txt,[ 1.2462956 -0.9773423]
8010_1.txt,[ 0.68318933 -0.5361595 ]
8011_1.txt,[ 3.118046  -2.7890933]
8012_1.txt,[ 3.2749054 -2.9740283]
8013_1.txt,[ 3.017464  -2.6081796]
8014_2.txt,[ 3.1010206 -2.736057 ]
8015_4.txt,[ 0.64914286 -0.32629943]
8016_2.txt,[ 2.6478717 -2.296604 ]
8017_3.txt,[ 3.0146518 -2.7499273]
8018_1.txt,[ 3.1081734 -2.6474547]
8019_1.txt,[ 3.0184543 -2.6435118]
801_4.txt,[-2.8258357  2.7129717]
8020_3.txt,[ 2.6339216 -2.2958791]
8021_2.txt,[ 3.186453  -2.8384354]
8022_1.txt,[ 2.4536493 -2.129008 ]
8023_3.txt,[ 2.2442818 -1.7870293]
8024_4.txt,[ 0.38040355 -0.07858512]
8025_3.txt,[ 2.9788933 -2.5407345]
8026_2.txt,[ 1.5071374 -1.2166308]
8027_1.txt,[ 3.0738387 -2.6459017]
8028_1.txt,[ 2.9728627 -2.6143095]
8029_1.txt,[-0.07409505  0.2572274 ]
802_4.txt,[ 1.3439174  -0.98926294]
8030_3.txt,[ 3.07182   -2.6064844]
8031_1.txt,[ 2.023652  -1.5598862]
8032_3.txt,[ 1.5587413 -1.1665751]
8033_1.txt,[ 2.522135 -2.20567 ]
8034_1.txt,[ 2.9504902 -2.5321882]
8035_1.txt,[ 3.4267223 -3.0773609]
8036_2.txt,[ 2.360596  -2.0029573]
8037_1.txt,[ 2.5995004 -2.237723 ]
8038_4.txt,[ 1.9085099 -1.4698955]
8039_1.txt,[ 3.3893526 -3.026305 ]
803_4.txt,[ 1.2942677 -1.0832881]
8040_1.txt,[ 2.5200655 -2.2027328]
8041_1.txt,[ 1.0324873  -0.73855853]
8042_3.txt,[ 2.672915  -2.2866151]
8043_1.txt,[ 3.3061178 -2.98338  ]
8044_4.txt,[-1.3812162  1.5481439]
8045_1.txt,[ 3.516949  -3.2088754]
8046_1.txt,[ 3.1287348 -2.7274563]
8047_2.txt,[ 3.5554628 -3.2005472]
8048_4.txt,[ 0.74676955 -0.4936383 ]
8049_1.txt,[ 3.5997193 -3.212373 ]
804_4.txt,[ 1.3534113 -1.0718659]
8050_1.txt,[ 2.8060057 -2.4743884]
8051_2.txt,[ 2.9561346 -2.5686014]
8052_1.txt,[ 2.6162364 -2.2344444]
8053_3.txt,[ 0.9319392 -0.6661825]
8054_1.txt,[ 2.8648598 -2.321572 ]
8055_3.txt,[ 1.7115039 -1.1572946]
8056_1.txt,[ 3.6242073 -3.2264097]
8057_1.txt,[ 2.5780349 -2.1953301]
8058_1.txt,[ 3.0502012 -2.6855009]
8059_1.txt,[ 2.692039 -2.141081]
805_1.txt,[ 1.0284042  -0.71062446]
8060_1.txt,[ 3.2561386 -2.937314 ]
8061_2.txt,[ 3.2895033 -2.918731 ]
8062_2.txt,[ 3.2200103 -2.9332645]
8063_2.txt,[ 3.08162   -2.7597692]
8064_2.txt,[ 0.48238376 -0.18322986]
8065_3.txt,[ 3.1968212 -2.7750685]
8066_4.txt,[ 2.7393482 -2.2782876]
8067_1.txt,[ 3.2196405 -2.8922732]
8068_1.txt,[ 2.4735649 -2.0980318]
8069_1.txt,[ 2.4061148 -1.9934638]
806_1.txt,[ 2.79746   -2.3395178]
8070_3.txt,[ 1.2648419 -1.048245 ]
8071_3.txt,[ 0.7902882 -0.5609252]
8072_1.txt,[ 3.43564   -3.0673177]
8073_1.txt,[ 3.2542653 -2.905481 ]
8074_4.txt,[ 1.1087588  -0.80576956]
8075_1.txt,[ 3.2425692 -2.8843317]
8076_1.txt,[ 2.8526657 -2.3645856]
8077_1.txt,[ 3.252926 -2.788504]
8078_2.txt,[ 3.2436604 -3.102012 ]
8079_3.txt,[ 3.1058924 -2.8087146]
807_2.txt,[ 2.829368  -2.4862685]
8080_3.txt,[ 2.2535741 -1.9559461]
8081_4.txt,[ 1.8844086 -1.541607 ]
8082_3.txt,[ 2.0783303 -1.617252 ]
8083_3.txt,[ 2.843591  -2.5542428]
8084_4.txt,[ 2.9501364 -2.5632193]
8085_2.txt,[ 1.9539801 -1.6551007]
8086_2.txt,[ 2.2197878 -1.8834332]
8087_4.txt,[ 3.3461902 -3.0241096]
8088_3.txt,[ 2.2163064 -1.9032525]
8089_4.txt,[ 1.1474313 -0.8946266]
808_2.txt,[ 2.1970406 -1.8887318]
8090_3.txt,[ 0.5758541 -0.4336422]
8091_4.txt,[ 1.586754  -1.3120779]
8092_3.txt,[ 0.5270993 -0.3816957]
8093_3.txt,[ 2.1132827 -1.8277014]
8094_2.txt,[ 1.67698   -1.4849342]
8095_4.txt,[ 1.2292391 -0.8274814]
8096_1.txt,[ 3.1354969 -2.799296 ]
8097_4.txt,[ 2.0056705 -1.7022607]
8098_3.txt,[ 3.4160576 -3.010039 ]
8099_3.txt,[ 2.341159 -1.920787]
809_3.txt,[ 1.8431163 -1.2893924]
80_3.txt,[ 2.8846061 -2.4781184]
8100_3.txt,[ 1.7117934 -1.4906678]
8101_1.txt,[ 0.88629645 -0.7365531 ]
8102_1.txt,[ 2.0882025 -1.7612636]
8103_3.txt,[ 2.960052  -2.6188333]
8104_3.txt,[ 1.9032813 -1.5813142]
8105_1.txt,[ 3.100551  -2.7110267]
8106_1.txt,[ 2.543348  -2.1599314]
8107_3.txt,[ 1.4400834 -1.2721626]
8108_3.txt,[ 1.2575842 -1.0208265]
8109_2.txt,[ 2.7161477 -2.3936172]
810_1.txt,[ 1.5160083 -1.1759385]
8110_1.txt,[ 1.452182 -1.121215]
8111_3.txt,[-0.38388202  0.5289995 ]
8112_1.txt,[ 1.4747704 -1.1545486]
8113_4.txt,[-0.4313555  0.6392007]
8114_3.txt,[ 1.647874  -1.3062066]
8115_1.txt,[ 3.1295202 -2.8704498]
8116_1.txt,[ 2.344555  -1.9499607]
8117_2.txt,[ 3.3357394 -3.0870745]
8118_3.txt,[ 1.6277629 -1.2694434]
8119_3.txt,[ 2.9213548 -2.5854666]
811_1.txt,[ 3.1860373 -2.779803 ]
8120_3.txt,[ 3.4984343 -3.1219952]
8121_3.txt,[-0.06990617  0.21473286]
8122_3.txt,[ 2.296662 -1.894405]
8123_1.txt,[ 3.234093  -2.8460906]
8124_3.txt,[ 1.2890325 -0.9109331]
8125_1.txt,[ 1.1016737  -0.76710045]
8126_3.txt,[ 2.1588266 -1.6092947]
8127_2.txt,[ 2.77118   -2.2987428]
8128_1.txt,[ 2.7978175 -2.2991228]
8129_3.txt,[ 2.260505  -1.7422434]
812_3.txt,[ 2.7229588 -2.326935 ]
8130_3.txt,[ 2.5105793 -2.0759513]
8131_1.txt,[ 2.9669034 -2.600655 ]
8132_3.txt,[ 2.2974634 -1.8252492]
8133_1.txt,[ 3.005752  -2.5309525]
8134_3.txt,[ 1.7788867 -1.3089439]
8135_2.txt,[ 2.5183156 -2.0214617]
8136_1.txt,[ 1.9220182 -1.4508613]
8137_4.txt,[ 2.3504477 -1.8660625]
8138_2.txt,[ 2.6495368 -2.3101823]
8139_1.txt,[ 2.6871479 -2.1768615]
813_3.txt,[ 0.93866503 -0.72601914]
8140_2.txt,[ 2.439885  -1.8749388]
8141_1.txt,[ 3.0341427 -2.5595903]
8142_2.txt,[ 3.2395236 -2.916641 ]
8143_1.txt,[ 2.7518814 -2.4150114]
8144_3.txt,[ 3.4412067 -3.007674 ]
8145_1.txt,[ 3.4283614 -3.0916994]
8146_2.txt,[ 2.7526524 -2.3443525]
8147_4.txt,[ 3.0606854 -2.693374 ]
8148_1.txt,[ 2.6743941 -2.272184 ]
8149_1.txt,[ 2.7414453 -2.4454865]
814_1.txt,[ 3.0873926 -2.6165345]
8150_2.txt,[ 1.5086324 -1.1132399]
8151_4.txt,[ 2.0066612 -1.6880034]
8152_2.txt,[ 2.0857882 -1.7447388]
8153_1.txt,[ 2.9674973 -2.5518086]
8154_3.txt,[ 2.5458019 -2.239988 ]
8155_1.txt,[ 3.2893927 -2.9812865]
8156_4.txt,[-0.24782848  0.35538527]
8157_4.txt,[ 2.382733  -1.8760961]
8158_2.txt,[ 2.7357776 -2.306168 ]
8159_1.txt,[ 2.9460597 -2.6368115]
815_2.txt,[ 0.9221129  -0.70314115]
8160_1.txt,[ 3.00965   -2.5384429]
8161_3.txt,[ 2.6128664 -2.110825 ]
8162_4.txt,[-0.7454736  0.8695212]
8163_3.txt,[ 3.0895777 -2.6560533]
8164_1.txt,[ 3.1674116 -2.803969 ]
8165_3.txt,[ 3.0807972 -2.590759 ]
8166_1.txt,[ 2.958072  -2.5630014]
8167_4.txt,[ 2.605034 -2.215287]
8168_4.txt,[ 1.0165951  -0.49204716]
8169_4.txt,[ 1.3542026  -0.97116864]
816_4.txt,[ 1.0238904 -0.6088503]
8170_2.txt,[ 1.583192  -1.2131822]
8171_3.txt,[ 2.3678536 -2.0267935]
8172_1.txt,[ 3.3303747 -2.9743264]
8173_1.txt,[ 2.4737878 -2.1687973]
8174_4.txt,[-1.2910285  1.5543861]
8175_3.txt,[ 1.1931821 -1.0480305]
8176_3.txt,[ 2.6706772 -2.2708995]
8177_3.txt,[-0.36769122  0.70990735]
8178_1.txt,[ 1.5437342 -1.0931195]
8179_3.txt,[-0.04532977  0.48144546]
817_4.txt,[ 1.9993854 -1.8252579]
8180_4.txt,[ 0.49388054 -0.16337219]
8181_1.txt,[ 2.7261143 -2.3090494]
8182_1.txt,[ 2.9764056 -2.5035641]
8183_4.txt,[ 1.3647655 -0.9074895]
8184_4.txt,[ 1.2621247 -1.0228733]
8185_2.txt,[ 3.44357   -3.1777184]
8186_2.txt,[ 3.3711076 -3.0755818]
8187_2.txt,[ 2.3550808 -2.0210238]
8188_1.txt,[ 2.2484047 -1.9383096]
8189_4.txt,[ 2.4453356 -2.002314 ]
818_4.txt,[-2.0519726  2.0567203]
8190_4.txt,[ 1.529926  -1.1222825]
8191_4.txt,[ 1.9866261 -1.6130759]
8192_1.txt,[ 3.2239368 -2.804173 ]
8193_3.txt,[ 2.9671347 -2.5188916]
8194_4.txt,[ 2.6738937 -2.1812274]
8195_4.txt,[-0.41674498  0.6836083 ]
8196_1.txt,[ 2.8417318 -2.4781377]
8197_3.txt,[ 1.6035985 -1.3070577]
8198_4.txt,[ 2.802012  -2.4567635]
8199_2.txt,[ 1.0062774 -0.873204 ]
819_1.txt,[ 3.2096257 -2.9309614]
81_1.txt,[ 3.3590448 -2.9529805]
8200_2.txt,[ 2.2781157 -1.8004227]
8201_1.txt,[ 2.0271137 -1.7511523]
8202_4.txt,[ 2.9789324 -2.621774 ]
8203_3.txt,[ 1.8010933 -1.530815 ]
8204_4.txt,[ 2.7162406 -2.4212425]
8205_1.txt,[ 3.4953067 -3.1804   ]
8206_2.txt,[ 3.2574394 -2.8324466]
8207_3.txt,[ 0.84080553 -0.56535363]
8208_2.txt,[ 0.8803686 -0.7137216]
8209_4.txt,[ 2.7302253 -2.315285 ]
820_1.txt,[ 2.793623  -2.4605014]
8210_4.txt,[ 1.991403  -1.6599765]
8211_3.txt,[ 2.6554046 -2.3062723]
8212_2.txt,[ 0.45484212 -0.27347198]
8213_4.txt,[-2.8784907  2.7026355]
8214_4.txt,[ 0.7291084  -0.40534392]
8215_2.txt,[ 3.3974378 -2.8932686]
8216_4.txt,[ 0.9450873 -0.6359673]
8217_1.txt,[ 3.1210024 -2.8060317]
8218_1.txt,[ 3.5493999 -3.1728156]
8219_1.txt,[ 3.388859 -3.051448]
821_3.txt,[ 0.60106426 -0.3854575 ]
8220_1.txt,[ 3.1577775 -2.680463 ]
8221_1.txt,[ 3.5722115 -3.2890322]
8222_1.txt,[ 3.3225405 -2.925621 ]
8223_1.txt,[ 3.3102167 -2.92017  ]
8224_1.txt,[ 3.2996886 -2.9818122]
8225_1.txt,[ 3.2832677 -2.9816267]
8226_1.txt,[ 1.7099319 -1.3518174]
8227_1.txt,[ 2.6232388 -2.180093 ]
8228_1.txt,[ 2.716231  -2.2583306]
8229_1.txt,[ 3.1094334 -2.714867 ]
822_1.txt,[ 3.0254343 -2.7981656]
8230_4.txt,[ 2.324207  -1.9152704]
8231_2.txt,[ 3.132665  -2.8182979]
8232_1.txt,[-0.98038226  1.029559  ]
8233_1.txt,[ 3.294449  -2.8825033]
8234_1.txt,[ 3.1572526 -2.7894032]
8235_2.txt,[ 2.8086264 -2.331941 ]
8236_1.txt,[ 0.75172573 -0.50955844]
8237_1.txt,[ 2.937465  -2.5787895]
8238_1.txt,[ 3.4700115 -3.117626 ]
8239_1.txt,[ 3.3922532 -3.123152 ]
823_4.txt,[ 3.235709  -2.8593764]
8240_1.txt,[ 3.1247559 -2.7789862]
8241_2.txt,[0.2040317  0.05313435]
8242_3.txt,[ 2.4325972 -1.9750754]
8243_1.txt,[ 2.9256036 -2.5682333]
8244_1.txt,[ 2.9061615 -2.541074 ]
8245_1.txt,[ 3.320434  -2.9319718]
8246_3.txt,[-0.31385696  0.5530254 ]
8247_3.txt,[ 2.3105843 -2.0812092]
8248_1.txt,[ 2.0509267 -1.5948962]
8249_2.txt,[ 2.3082087 -1.9268087]
824_3.txt,[ 2.5940597 -2.214309 ]
8250_1.txt,[ 3.2441242 -2.8557749]
8251_3.txt,[-0.0145699   0.27840063]
8252_3.txt,[ 2.6080253 -2.205419 ]
8253_4.txt,[ 0.7204345 -0.4879456]
8254_1.txt,[ 2.9957943 -2.6012497]
8255_3.txt,[ 2.65301   -2.3031056]
8256_4.txt,[ 3.2697182 -2.8251102]
8257_2.txt,[0.2074399  0.12079212]
8258_2.txt,[ 2.6158605 -2.096107 ]
8259_1.txt,[ 2.4919777 -2.0976188]
825_1.txt,[ 2.2666109 -1.8948597]
8260_4.txt,[ 2.3581586 -1.9314471]
8261_1.txt,[ 3.3539202 -3.0598128]
8262_1.txt,[ 3.5037901 -3.2260702]
8263_4.txt,[ 0.69854033 -0.43379292]
8264_4.txt,[ 1.6400473 -1.3448521]
8265_4.txt,[-0.17439768  0.33768243]
8266_4.txt,[ 0.9456886 -0.6602491]
8267_1.txt,[ 2.9269006 -2.5576699]
8268_1.txt,[ 2.6105225 -2.1679556]
8269_1.txt,[ 2.271064  -2.0411708]
826_3.txt,[ 2.1890616 -1.8112538]
8270_1.txt,[ 3.4458559 -3.0385196]
8271_1.txt,[ 2.284579  -2.0462759]
8272_3.txt,[ 2.6812875 -2.518251 ]
8273_2.txt,[ 2.6762946 -2.3938072]
8274_1.txt,[ 2.0710733 -1.7139165]
8275_1.txt,[ 1.676452  -1.4449784]
8276_2.txt,[ 1.4843816 -1.0522735]
8277_3.txt,[ 2.1089165 -1.758097 ]
8278_1.txt,[-3.2991676  3.2108653]
8279_4.txt,[ 2.1673167 -1.8044815]
827_4.txt,[ 2.2192292 -1.8339468]
8280_1.txt,[ 3.1366284 -2.6492636]
8281_1.txt,[ 3.288532  -2.8789148]
8282_4.txt,[ 2.8322556 -2.4855525]
8283_1.txt,[ 3.2341933 -2.9264483]
8284_1.txt,[ 2.9305289 -2.480593 ]
8285_1.txt,[ 3.0687973 -2.7455168]
8286_1.txt,[ 2.4237492 -2.158766 ]
8287_4.txt,[ 0.78809   -0.5715355]
8288_1.txt,[ 0.2267624  -0.03054952]
8289_4.txt,[ 3.186428  -2.8773484]
828_2.txt,[-0.40108415  0.53253275]
8290_2.txt,[ 0.92205286 -0.5601115 ]
8291_1.txt,[ 2.481459 -2.004361]
8292_4.txt,[ 1.4701735 -1.0341628]
8293_4.txt,[ 0.6826249  -0.37282157]
8294_1.txt,[ 3.3106987 -2.96155  ]
8295_4.txt,[ 2.535341  -2.1918342]
8296_4.txt,[ 2.7037585 -2.3818095]
8297_1.txt,[ 2.0296953 -1.7250882]
8298_1.txt,[ 3.2479253 -2.9240303]
8299_1.txt,[ 2.7772424 -2.4337964]
829_1.txt,[ 2.7342093 -2.3265326]
82_1.txt,[ 3.3939717 -3.0019815]
8300_4.txt,[ 2.4081194 -1.9756056]
8301_1.txt,[ 3.318412  -3.0419989]
8302_2.txt,[ 2.4254498 -2.090804 ]
8303_2.txt,[ 3.063371  -2.7255867]
8304_1.txt,[ 0.6198294 -0.5106557]
8305_3.txt,[ 2.4567728 -2.161944 ]
8306_1.txt,[ 0.5516455 -0.2251996]
8307_1.txt,[ 2.4085197 -2.1371806]
8308_1.txt,[ 2.4088361 -2.1427293]
8309_3.txt,[-0.91158366  1.1022991 ]
830_1.txt,[ 3.1229522 -2.71661  ]
8310_1.txt,[ 2.8536212 -2.4921272]
8311_1.txt,[ 2.3663528 -2.0059257]
8312_4.txt,[-1.0431081  1.199581 ]
8313_2.txt,[ 1.9701608 -1.5461876]
8314_1.txt,[-2.9681003  2.9428146]
8315_3.txt,[ 2.683833 -2.33761 ]
8316_2.txt,[ 2.0191894 -1.6901792]
8317_3.txt,[ 2.7346773 -2.5448618]
8318_4.txt,[ 2.8168185 -2.5332768]
8319_4.txt,[ 2.153619  -1.8297917]
831_2.txt,[ 1.6994565 -1.3362226]
8320_4.txt,[ 2.4174771 -2.0419848]
8321_2.txt,[ 2.5882895 -2.2342472]
8322_1.txt,[ 3.1877596 -2.8706796]
8323_3.txt,[ 1.2479782 -0.9543126]
8324_1.txt,[ 3.0924165 -2.694432 ]
8325_1.txt,[ 3.49565  -3.196267]
8326_1.txt,[ 2.8637943 -2.4598708]
8327_1.txt,[ 3.0922754 -2.6316283]
8328_1.txt,[ 2.5531127 -2.2488573]
8329_4.txt,[ 2.380317  -1.9941245]
832_3.txt,[ 1.6340146 -1.3011127]
8330_1.txt,[ 2.3804307 -2.025754 ]
8331_4.txt,[ 0.87559724 -0.7093426 ]
8332_2.txt,[ 1.7292367 -1.4113199]
8333_1.txt,[ 3.5239522 -3.166884 ]
8334_1.txt,[ 3.5155194 -3.2486002]
8335_1.txt,[ 2.79003   -2.4534519]
8336_1.txt,[ 3.1534717 -2.8427036]
8337_3.txt,[ 1.3691894 -1.0918308]
8338_3.txt,[ 1.321658  -1.2301284]
8339_2.txt,[ 2.209965  -1.7513838]
833_2.txt,[ 2.9378908 -2.5840511]
8340_1.txt,[ 3.2791708 -2.8854556]
8341_1.txt,[ 3.4068496 -3.0361373]
8342_4.txt,[ 2.1781332 -1.7090816]
8343_1.txt,[ 3.186157 -2.8471  ]
8344_4.txt,[ 2.0363624 -1.5660983]
8345_3.txt,[ 0.87843704 -0.5086383 ]
8346_1.txt,[ 2.9949358 -2.5163686]
8347_1.txt,[ 2.9340346 -2.5131013]
8348_2.txt,[ 3.123957  -2.7321284]
8349_1.txt,[ 3.1298716 -2.6604154]
834_4.txt,[ 1.8701904 -1.6951388]
8350_3.txt,[ 3.3934855 -3.139948 ]
8351_4.txt,[ 1.2139493 -0.7974037]
8352_1.txt,[ 2.656996 -2.297427]
8353_3.txt,[ 2.9100559 -2.508217 ]
8354_2.txt,[ 2.984391  -2.6558602]
8355_2.txt,[ 3.2525706 -2.8892999]
8356_4.txt,[ 2.1336098 -1.7438841]
8357_3.txt,[ 2.072501  -1.7263794]
8358_4.txt,[0.22722924 0.12788194]
8359_4.txt,[ 1.035237  -0.7746222]
835_2.txt,[ 2.186855 -1.957545]
8360_3.txt,[ 1.4160854 -1.100398 ]
8361_4.txt,[ 1.7859129 -1.3907245]
8362_1.txt,[ 3.250541  -2.7953534]
8363_2.txt,[ 2.790115 -2.389846]
8364_2.txt,[ 2.662905 -2.174428]
8365_4.txt,[ 0.35163245 -0.13402589]
8366_4.txt,[ 2.6336486 -2.235859 ]
8367_1.txt,[ 3.1227977 -2.6640851]
8368_1.txt,[ 2.1070135 -1.6661727]
8369_1.txt,[ 1.9391531 -1.6282803]
836_4.txt,[ 0.818668 -0.634006]
8370_1.txt,[ 2.5747812 -2.2164776]
8371_1.txt,[ 3.427479  -3.0786092]
8372_1.txt,[ 3.2690065 -2.9218094]
8373_1.txt,[ 1.8253956 -1.2605029]
8374_1.txt,[ 3.1194544 -2.6707356]
8375_1.txt,[ 1.799453 -1.548293]
8376_2.txt,[ 1.3683492 -0.9858437]
8377_1.txt,[ 3.3954859 -2.9533772]
8378_1.txt,[ 3.6058054 -3.3057125]
8379_1.txt,[ 3.1699831 -2.726649 ]
837_1.txt,[ 1.9779135 -1.6700956]
8380_1.txt,[ 2.9917395 -2.5889528]
8381_1.txt,[ 2.4452717 -2.1996439]
8382_1.txt,[ 1.7821574 -1.3961538]
8383_1.txt,[ 2.752163 -2.350329]
8384_1.txt,[ 2.3959663 -2.097829 ]
8385_1.txt,[ 3.2575672 -2.9173157]
8386_1.txt,[-0.54622906  0.8346955 ]
8387_1.txt,[ 2.9399958 -2.5717487]
8388_1.txt,[ 2.7277105 -2.4277465]
8389_1.txt,[ 3.314013  -2.9424784]
838_2.txt,[-0.4265401  0.6819248]
8390_3.txt,[ 2.627096  -2.2173417]
8391_1.txt,[ 2.8832898 -2.4518414]
8392_3.txt,[ 2.4635007 -2.079234 ]
8393_2.txt,[ 1.5638862 -1.1856153]
8394_1.txt,[ 2.1498933 -1.7804414]
8395_3.txt,[ 2.6644049 -2.2542167]
8396_4.txt,[ 0.6685066  -0.46719453]
8397_3.txt,[ 2.2089703 -1.7671033]
8398_3.txt,[ 1.9473262 -1.5616502]
8399_2.txt,[ 1.7977697 -1.4461275]
839_1.txt,[ 2.0400286 -1.5626644]
83_3.txt,[ 0.9748943 -0.4970175]
8400_2.txt,[ 2.955992  -2.6175354]
8401_3.txt,[ 2.6049738 -2.1243675]
8402_4.txt,[-0.76815104  1.0236865 ]
8403_4.txt,[ 2.1120055 -1.778528 ]
8404_2.txt,[ 2.0003624 -1.6635327]
8405_3.txt,[ 1.6144476 -1.272499 ]
8406_3.txt,[ 1.6787661 -1.2954468]
8407_4.txt,[ 3.1421301 -2.7483642]
8408_3.txt,[ 0.6426097  -0.34862265]
8409_4.txt,[ 2.6409953 -2.3367   ]
840_1.txt,[ 3.1698773 -2.7752252]
8410_3.txt,[ 3.1486113 -2.921139 ]
8411_1.txt,[ 3.3849404 -3.0335624]
8412_4.txt,[ 3.0071225 -2.657785 ]
8413_4.txt,[ 1.8694752 -1.6376408]
8414_1.txt,[ 2.9188378 -2.6660812]
8415_2.txt,[ 3.1133683 -2.7907743]
8416_1.txt,[ 1.695012 -1.482495]
8417_3.txt,[ 2.1199405 -1.8545706]
8418_1.txt,[ 1.7817371 -1.6474496]
8419_1.txt,[ 2.5251734 -2.1707292]
841_1.txt,[ 1.902218  -1.4752842]
8420_3.txt,[ 1.2033138  -0.98625183]
8421_4.txt,[ 1.9296818 -1.703515 ]
8422_2.txt,[ 2.1050646 -1.8766713]
8423_4.txt,[ 1.7811897 -1.6121699]
8424_3.txt,[ 0.8264643  -0.58333224]
8425_1.txt,[ 2.7230864 -2.4146936]
8426_4.txt,[ 2.4156933 -2.1307094]
8427_1.txt,[0.01617615 0.25902048]
8428_1.txt,[ 3.4136574 -3.114262 ]
8429_4.txt,[ 2.590814 -2.308708]
842_1.txt,[ 3.4072497 -3.0283868]
8430_3.txt,[ 1.4999553 -1.1800976]
8431_4.txt,[ 2.8674939 -2.4981382]
8432_1.txt,[ 2.1194553 -1.792257 ]
8433_4.txt,[ 0.68034816 -0.5599463 ]
8434_1.txt,[ 2.8037155 -2.4961483]
8435_1.txt,[ 2.7785933 -2.4070818]
8436_4.txt,[ 0.79757845 -0.724806  ]
8437_3.txt,[ 3.0634863 -2.7455719]
8438_3.txt,[ 2.6003544 -2.1604075]
8439_3.txt,[ 0.8599985 -0.652259 ]
843_1.txt,[ 3.0509841 -2.6421545]
8440_3.txt,[ 2.0696652 -1.5859327]
8441_1.txt,[ 2.931255  -2.6792948]
8442_1.txt,[ 2.9520428 -2.669908 ]
8443_4.txt,[-0.84799135  1.0065868 ]
8444_1.txt,[ 2.10093   -1.8466961]
8445_4.txt,[ 0.92586845 -0.7673098 ]
8446_1.txt,[ 3.418875  -3.0642266]
8447_3.txt,[ 2.2695577 -1.8026037]
8448_3.txt,[ 2.7515275 -2.44616  ]
8449_4.txt,[ 3.24841  -2.822367]
844_1.txt,[ 3.4888365 -3.137176 ]
8450_2.txt,[ 3.421079 -3.242193]
8451_4.txt,[ 0.6838403  -0.32339007]
8452_3.txt,[ 1.7274555 -1.3928546]
8453_1.txt,[ 2.186576  -1.8380153]
8454_3.txt,[ 1.2868181 -0.9083226]
8455_2.txt,[ 0.67430174 -0.5641713 ]
8456_2.txt,[ 1.1453842 -1.0960954]
8457_1.txt,[ 2.0967896 -1.7735406]
8458_1.txt,[ 2.6972632 -2.3439996]
8459_3.txt,[ 2.54692   -2.1677558]
845_1.txt,[ 2.6982071 -2.321797 ]
8460_2.txt,[ 2.7337546 -2.481639 ]
